x13,col,yr,site,sample.core.no,replicate.section,type.1,sample,region,loc.collect,principal.habitat,cervicornis,long,lat,water.depth,date,collector,loc.store,type.2,type.3,penetration.depth.m,recovery.m,bot.m,top.m,section.length,type.4,max,min,method,temp,notes,wet,dry,x2mm,x500,x250,x106,x63,otoliths,spicules,mollusks,dermal.denticles,gastropods,bivalvia,scaphop,bryozoa,urchins,crustacean,corals,halimedas,otolitos.vertebras.dientes,residuos,sagittal.number,sagittal.weight.mg,other.number,other.weight.mg,dientes.number,dientes.weight.mg,huesos.number,huesos.weight.mg,name,desc,long.1,lat.deg,lat.dec.mins,long.deg,long.dec.mins,lat.deg.1,lat.mins,lat.sec,long.deg.1,long.mins,long.sec
NA,AT,12, 3,3,1,M,AT12-3-3-1,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,6,5-Sep-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 8600.00, 343.6360, 769.9000,NA,NA,NA,NA,NA, 1,NA, 38.470, 54.580,0.929,0.000, 0.913,3.829,132.940, 0.172,0.003, 111.800,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-3-1 (M),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,3,1,O,AT12-3-3-1,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,6,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,  24.3840, 171.2860,  68.8950, 127.4860,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,NA, 0, 0, 0, 0, 1,NA,AT12-3-3-1 (O),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,3,1,S,AT12-3-3-1,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,6,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  850.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-3-1 (S),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,3,2,M,AT12-3-3-2,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,6,5-Sep-2012,Brigida,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 9400.00, 286.6500,1435.3000,NA,NA,NA,NA,NA, 1,NA, 36.980, 23.720,0.655,0.035, 1.701,6.052, 97.800, 0.374,0.286, 128.350,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-3-2 (M),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,3,2,O,AT12-3-3-2,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,6,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  800.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-3-2 (O),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,3,2,S,AT12-3-3-2,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,6,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  850.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-3-2 (S),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,4,1,M,AT12-3-4-1,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,8,5-Sep-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,10000.00, 139.5670, 265.5000,NA,NA,NA,NA,NA, 1,NA, 14.530,  9.030,0.000,0.000, 2.654,0.329, 63.400,10.864,0.000,  38.760,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-4-1 (M),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,4,1,O,AT12-3-4-1,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,8,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  950.00,   5.3840,  18.3660, 159.5840, 326.8350,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  0, 0, 0, 0, 0, 0, 0, 0,AT12-3-4-1 (O),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,4,1,S,AT12-3-4-1,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,8,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-4-1 (S),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,4,2,M,AT12-3-4-2,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,8,5-Sep-2012,Brigida,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 8850.00,  97.5900, 248.4200,NA,NA,NA,NA,NA, 1,NA,  9.185,  6.570,0.003,0.103, 2.432,0.381, 61.510, 2.244,0.000,  14.170,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-4-2 (M),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,4,2,O,AT12-3-4-2,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,8,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  950.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-4-2 (O),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,4,2,S,AT12-3-4-2,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,8,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1000.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-4-2 (S),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,5,1,M,AT12-3-5-1,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,10,5-Sep-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 8450.00,  25.1110,  63.5000,NA,NA,NA,NA,NA, 1,NA,  6.540,  3.350,0.054,0.000, 0.181,0.009,  8.160, 0.714,0.000,   6.103,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-5-1 (M),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,5,1,O,AT12-3-5-1,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,10,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,   4.8130,   6.3880, 101.4770, 299.9200,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  0, 0, 0, 0, 0, 0, 0, 0,AT12-3-5-1 (O),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,5,1,S,AT12-3-5-1,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,10,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  850.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-5-1 (S),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,5,2,M,AT12-3-5-2,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,10,5-Sep-2012,Brigida,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 7900.00,  33.7320,  72.9000,NA,NA,NA,NA,NA, 1,NA,  4.379,  1.640,0.000,0.000, 0.905,0.216, 20.140, 0.992,0.000,   5.460,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-5-2 (M),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,5,2,O,AT12-3-5-2,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,10,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1100.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-5-2 (O),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 3,5,2,S,AT12-3-5-2,Bocas,Playa Estrella,Soft sediment,NA,-82.32726,9.4041,10,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1150.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-3-5-2 (S),Sub Recent,-82.32726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,1,1,M,AT12-4-1-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,2,5-Sep-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 8950.00, 641.5000,4023.4000,NA,NA,NA,NA,NA, 1,NA, 85.790, 28.550,0.000,0.458, 2.161,0.409,301.820, 5.068,0.248, 156.460,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-1-1 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,1,1,O,AT12-4-1-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,2,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1050.00,  58.5600, 338.2900, 281.2600,  92.1400,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4,NA, 0, 0, 5,NA, 1,NA,AT12-4-1-1 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,1,1,S,AT12-4-1-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,2,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1050.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-1-1 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,1,2,M,AT12-4-1-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,2,5-Sep-2012,Brigida,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 8900.00, 539.0200,4158.2000,NA,NA,NA,NA,NA, 1,NA, 75.540, 22.390,0.000,0.000, 0.952,0.578,256.290, 5.771,0.000, 121.040,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-1-2 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,1,2,O,AT12-4-1-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,2,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1300.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-1-2 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,1,2,S,AT12-4-1-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,2,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,Sub-sample sent to Magdalena for spicule analysis (and analysed),NA,NA, 1250.00,NA,NA,NA,NA,NA,NA, 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-1-2 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,2,1,M,AT12-4-2-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,4,5-Sep-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,12650.00,1401.4000,5584.2000,NA,NA,NA,NA,NA, 1,NA,146.330, 24.610,0.004,0.081,14.663,3.715,594.400, 0.101,0.213, 656.000,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-2-1 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,2,1,O,AT12-4-2-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,4,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1250.00, 165.4670, 423.1850, 148.5290,  54.1280,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-2-1 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,2,1,S,AT12-4-2-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,4,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1250.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-2-1 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,2,2,M,AT12-4-2-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,4,5-Sep-2012,Brigida,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,11150.00,1192.3650,4272.2000,NA,NA,NA,NA,NA, 1,NA, 96.590, 23.700,0.000,0.414,12.115,3.265,513.000, 0.237,0.144, 542.900,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-2-2 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,2,2,O,AT12-4-2-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,4,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1300.00,  88.0600, 284.0600, 165.6800, 139.1600,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 51,NA, 0, 0, 2,NA, 0, 0,AT12-4-2-2 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,AT,12, 4,2,2,S,AT12-4-2-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,4,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,Sub-sample sent to Magdalena for spicule analysis (and analysed),Half this sample sent to Scripps with Katie,NA, 1100.00,NA,NA,NA,NA,NA,NA, 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-2-2 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,3,1,M,AT12-4-3-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,6,5-Sep-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 9900.00, 341.2200,3543.7000,NA,NA,NA,NA,NA, 1,NA, 32.250,  6.575,0.196,0.034,22.220,2.022,176.010, 0.039,0.073, 119.090,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-3-1 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,3,1,O,AT12-4-3-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,6,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1300.00,  27.8420, 294.6720, 195.7800, 197.9630,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6,NA, 0, 0, 1,NA, 0, 0,AT12-4-3-1 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,3,1,S,AT12-4-3-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,6,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1250.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-3-1 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,3,2,M,AT12-4-3-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,6,5-Sep-2012,Brigida,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 7850.00, 213.9800,2834.0000,NA,NA,NA,NA,NA, 1,NA, 17.475,  5.009,0.187,0.007,15.028,0.953, 93.840, 0.084,0.063,  80.000,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-3-2 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,3,2,O,AT12-4-3-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,6,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1150.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-3-2 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,AT,12, 4,3,2,S,AT12-4-3-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,6,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1150.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-3-2 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,4,1,M,AT12-4-4-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,8,5-Sep-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,10100.00, 559.8000,2841.5000,NA,NA,NA,NA,NA, 1,NA, 40.420, 13.720,0.018,0.285,10.568,1.924,391.340, 0.154,0.044, 112.960,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-4-1 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,4,1,O,AT12-4-4-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,8,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1100.00,  17.0910, 368.4020, 155.9400, 146.5110,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-4-1 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,4,1,S,AT12-4-4-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,8,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1200.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-4-1 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,4,2,M,AT12-4-4-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,8,5-Sep-2012,Brigida,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,10400.00, 389.6300,3273.1000,NA,NA,NA,NA,NA, 1,NA, 41.640, 41.540,0.700,0.335, 8.562,1.862,230.270, 0.297,0.016,  81.210,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-4-2 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,4,2,O,AT12-4-4-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,8,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1150.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-4-2 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,4,2,S,AT12-4-4-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,8,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1050.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-4-2 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,5,1,M,AT12-4-5-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,10,5-Sep-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,10450.00, 214.6700,3923.8000,NA,NA,NA,NA,NA, 1,NA, 33.680,  7.971,0.015,0.000, 6.193,1.140, 92.880, 0.120,0.000,  73.260,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-5-1 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,5,1,O,AT12-4-5-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,10,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1150.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-5-1 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,5,1,S,AT12-4-5-1,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,10,5-Sep-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1250.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-5-1 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,5,2,M,AT12-4-5-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,10,5-Sep-2012,Brigida,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 8150.00, 328.6000,2371.7000,NA,NA,NA,NA,NA, 1,NA, 51.080, 29.730,0.002,0.000, 6.081,1.747,158.700, 0.193,0.040,  79.460,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-5-2 (M),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,5,2,O,AT12-4-5-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,10,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1100.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-5-2 (O),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12, 4,5,2,S,AT12-4-5-2,Bocas,Airport point,Fringing reef,dead,-82.25418,9.33184,10,5-Sep-2012,Brigida,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1100.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-4-5-2 (S),Sub Recent,-82.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
